ds,y,random,trend_act,resid_act,seasonal_act,resid_act_rnd,trend_act_rnd,season_act_rnd,simulated,deviation
2022-03-28T00:00:00.000+0000,1684,124,1606.9458692732824,-70.56605460657852,147.62018533329618,-70.56605460657852,1704.9458692732824,90.62018533329618,2932,1.097980997624703
2022-03-29T00:00:00.000+0000,1780,-93,1619.5550754309422,88.72838354830287,71.71654102075502,186.72838354830287,1623.5550754309422,74.71654102075502,2875,1.006741573033708
2022-03-30T00:00:00.000+0000,1811,11,1625.0728438215585,131.10655879276828,54.820597385673146,125.10655879276828,1671.0728438215585,-30.179402614326854,2860,0.981225842076201
2022-03-31T00:00:00.000+0000,1608,-198,1620.0132411640056,31.393003823360004,-43.40624498736568,93.39300382336,1653.0132411640056,-18.40624498736568,2613,0.9514925373134329
2022-04-01T00:00:00.000+0000,1464,162,1602.0645972877417,51.69418412042137,-189.75878140816306,67.69418412042137,1619.0645972877417,-198.75878140816306,2733,1.1270491803278688
2022-04-02T00:00:00.000+0000,1326,-49,1572.580591334149,-8.960416930215388,-237.62017440393365,27.039583069784612,1547.580591334149,-322.6201744039337,2286,0.9072398190045249
2022-04-03T00:00:00.000+0000,1735,-23,1534.375136203251,11.259311895752035,189.3655519009969,71.25931189575203,1532.375136203251,105.3655519009969,2769,0.9717579250720461
2022-04-04T00:00:00.000+0000,1665,13,1493.2564112883056,67.52703125135986,104.21655746033454,59.52703125135986,1579.2564112883056,36.21655746033454,2771,1.0138138138138137
2022-04-05T00:00:00.000+0000,1544,86,1455.9820912273906,-37.38572686597058,125.40363563858001,17.614273134029418,1551.9820912273906,87.40363563858001,2826,1.1288860103626943
2022-04-06T00:00:00.000+0000,1372,84,1420.7374764311842,-89.46603961858796,40.72856318740382,-112.46603961858796,1441.7374764311842,39.72856318740382,2536,1.0590379008746356
2022-04-07T00:00:00.000+0000,1316,-22,1383.493633668796,-18.507790313553414,-48.98584335524259,-16.507790313553414,1466.493633668796,-45.98584335524259,2465,1.0501519756838906
2022-04-08T00:00:00.000+0000,1141,-120,1340.8757046313333,-72.41529998290594,-127.46040464842737,21.584700017094065,1291.8757046313333,-68.46040464842737,2208,0.985977212971078
2022-04-09T00:00:00.000+0000,1163,74,1294.507179647353,98.6057978402498,-230.11297748760293,43.60579784024981,1292.507179647353,-302.11297748760296,2191,0.9527085124677558
2022-04-10T00:00:00.000+0000,1550,-95,1252.4726160252376,198.9654714230096,98.56191255175283,153.9654714230096,1181.4726160252376,86.56191255175283,2410,0.8561290322580645
2022-04-11T00:00:00.000+0000,1237,-103,1214.1055161199722,-73.53814971808151,96.4326335981093,2.461850281918487,1135.1055161199722,128.4326335981093,2246,0.9401778496362166
2022-04-12T00:00:00.000+0000,1365,70,1171.1239167973968,36.122732018184706,157.75335118441865,60.122732018184706,1133.1239167973968,130.75335118441865,2477,1.0212454212454212
2022-04-13T00:00:00.000+0000,1019,97,1128.2041306216584,-145.78861314542405,36.58448252376572,-162.78861314542405,1147.2041306216584,-4.415517476234278,2160,1.056918547595682
2022-04-14T00:00:00.000+0000,924,175,1096.343773303692,-144.4701274205222,-27.873645883169733,-210.4701274205222,1161.343773303692,-69.87364588316973,2139,1.1428571428571428
2022-04-15T00:00:00.000+0000,1109,97,1088.4809330223409,145.5375449829512,-125.01847800529207,159.5375449829512,995.4809330223409,-203.01847800529208,2132,0.9458972046889089
2022-04-16T00:00:00.000+0000,805,52,1112.4314447943198,-80.83753185633577,-226.59391293798387,-35.83753185633577,1045.4314447943198,-283.5939129379839,1861,0.9664596273291927
2022-04-17T00:00:00.000+0000,729,88,1160.8459434882304,-514.4275336520664,82.58159016383587,-498.42753365206636,1080.8459434882304,94.58159016383587,1848,1.0493827160493827
2022-04-18T00:00:00.000+0000,1289,-134,1221.6658823747084,-29.00175602028594,96.3358736455775,-17.00175602028594,1132.6658823747084,179.3358736455775,2244,0.9006982156710628
2022-04-19T00:00:00.000+0000,1445,132,1292.8931579280163,-25.566202540649556,177.6730446126333,-78.56620254064956,1348.8931579280163,213.6730446126333,2699,1.1183391003460208
2022-04-20T00:00:00.000+0000,1607,14,1368.2450223286692,189.10769378751047,49.64728388382026,206.10769378751047,1319.2450223286692,-33.35271611617974,2589,0.9371499688861232
2022-04-21T00:00:00.000+0000,1642,-12,1441.1398674555471,224.34125125607898,-23.4811187116262,128.34125125607898,1452.1398674555471,58.518881288373805,2710,0.9908647990255786
2022-04-22T00:00:00.000+0000,1361,-104,1501.3725263811791,19.704506239874945,-160.07703262105395,-70.29549376012505,1428.3725263811791,-140.07703262105395,2197,0.8185157972079353
2022-04-23T00:00:00.000+0000,1282,-176,1533.2012845824104,-16.382757339797536,-234.8185272426128,43.617242660202464,1531.2012845824104,-261.8185272426128,2220,0.8868954758190327
2022-04-24T00:00:00.000+0000,1910,-126,1531.920999566079,321.07534003075375,57.003660403167274,363.07534003075375,1587.920999566079,94.00366040316727,3002,1.0047120418848168
2022-04-25T00:00:00.000+0000,1683,110,1511.6237578537275,67.20893727105909,104.1673048752133,111.20893727105909,1488.6237578537275,163.1673048752133,2956,1.112893642305407
2022-04-26T00:00:00.000+0000,1697,-31,1481.873881195592,35.32661077386069,179.79950803054734,55.32661077386069,1435.873881195592,178.79950803054734,2722,0.9658220388921627
2022-04-27T00:00:00.000+0000,1433,-66,1447.0773489863423,-111.85177203883768,97.77442305249554,-92.85177203883768,1392.0773489863423,42.774423052495536,2359,0.8904396371249128
2022-04-28T00:00:00.000+0000,1283,-84,1408.2628896070114,-130.91321461871917,5.650325011707671,-95.91321461871917,1357.2628896070114,67.65032501170766,2328,0.970381917381138
2022-04-29T00:00:00.000+0000,1063,169,1366.420510134068,-88.61715180810688,-214.80335832596123,-104.61715180810688,1417.420510134068,-139.80335832596123,2425,1.2624647224835372
2022-04-30T00:00:00.000+0000,1170,45,1326.6900796901614,92.75716722113498,-249.44724691129642,10.757167221134978,1245.6900796901614,-187.44724691129642,2197,0.9521367521367521
2022-05-01T00:00:00.000+0000,1426,129,1294.1431342297042,50.57417434111608,81.28269142917974,22.574174341116077,1204.1431342297042,37.282691429179735,2476,0.9768583450210379
2022-05-02T00:00:00.000+0000,1362,-79,1264.3601296090774,-24.640499431539183,122.28036982246171,63.35950056846082,1249.3601296090774,47.28036982246171,2364,0.9405286343612335
2022-05-03T00:00:00.000+0000,1431,1,1232.2044359569734,26.643661812606297,172.15190223042032,29.643661812606297,1202.2044359569734,232.15190223042032,2548,1.023759608665269
2022-05-04T00:00:00.000+0000,1366,191,1195.771554746081,77.72014296325642,92.50830229066268,6.720142963256421,1144.771554746081,171.5083022906627,2597,1.1083455344070279
2022-05-05T00:00:00.000+0000,1171,133,1156.767818835062,6.345148063295028,7.887033101643036,-79.65485193670497,1078.767818835062,53.887033101643034,2269,1.0128095644748079
2022-05-06T00:00:00.000+0000,847,70,1121.0815655768106,-33.77036327791393,-240.31120229889655,-66.77036327791393,1085.0815655768106,-181.31120229889655,1990,1.0708382526564346
2022-05-07T00:00:00.000+0000,792,-171,1093.4486403955623,-68.40050471421864,-233.04813568134364,19.59949528578136,1081.4486403955623,-150.04813568134364,1863,0.9848484848484849
2022-05-08T00:00:00.000+0000,1040,99,1072.2468422408053,-106.97117839976613,74.7243361589608,-16.97117839976613,1144.2468422408053,118.7243361589608,2428,1.2932692307692308
2022-05-09T00:00:00.000+0000,1179,-25,1054.1915545825632,-17.636603373811568,142.44504879124847,-43.63660337381157,1079.1915545825632,231.44504879124847,2325,1.0534351145038168
2022-05-10T00:00:00.000+0000,1157,-24,1040.1442703119967,-68.86361719450838,185.7193468825117,-67.86361719450838,1095.1442703119967,200.7193468825117,2287,1.0406222990492653
2022-05-11T00:00:00.000+0000,1148,32,1031.593159485814,63.50849137215005,52.89834914203577,126.50849137215005,1028.593159485814,148.89834914203578,2419,1.1637630662020906
2022-05-12T00:00:00.000+0000,1107,-16,1027.5934467133188,87.86943204858039,-8.46287876189925,182.8694320485804,1106.5934467133188,56.53712123810075,2413,1.2014453477868112
2022-05-13T00:00:00.000+0000,835,198,1025.5454791479945,38.78807798410185,-229.33355713209636,-53.21192201589815,1046.5454791479945,-140.33355713209636,2134,1.2586826347305389
2022-05-14T00:00:00.000+0000,747,-131,1023.2945972045461,-63.26758082710171,-213.02701637744443,20.73241917289829,947.2945972045461,-114.02701637744443,1806,0.9678714859437751
2022-05-15T00:00:00.000+0000,1042,-39,1020.7290191579699,-33.5147069942185,54.785687836248655,-8.5147069942185,989.7290191579699,66.78568783624866,2092,0.9683301343570058
2022-05-16T00:00:00.000+0000,1174,-17,1019.9601052853317,-12.896042755343274,166.93593747001157,-0.8960427553432737,922.9601052853317,189.93593747001157,2178,0.9327086882453152
2022-05-17T00:00:00.000+0000,1202,5,1021.1621614235465,-18.023449182573813,198.86128775902728,34.97655081742619,998.1621614235465,217.86128775902728,2339,1.0449251247920133
2022-05-18T00:00:00.000+0000,988,-192,1026.1870136180019,-52.615180644519455,14.428167026517563,1.3848193554805448,1118.1870136180019,42.42816702651756,2053,0.9817813765182186
2022-05-19T00:00:00.000+0000,1007,121,1034.146739966805,-12.639991557746612,-14.506748409058376,-46.63999155774661,1113.146739966805,74.49325159094163,2345,1.2532274081429988
2022-05-20T00:00:00.000+0000,838,169,1038.419502326001,23.663420005819262,-224.08292233182038,-30.336579994180738,1094.419502326001,-229.08292233182038,2087,1.198090692124105
2022-05-21T00:00:00.000+0000,931,-147,1035.6460755819355,115.58833865232486,-220.23441423426047,70.58833865232486,995.6460755819355,-238.23441423426047,1764,0.731471535982814
2022-05-22T00:00:00.000+0000,1088,-162,1030.0745571898308,1.442995389004409,56.48244742116474,29.44299538900441,1027.0745571898308,89.48244742116475,2067,0.9044117647058824
2022-05-23T00:00:00.000+0000,1257,68,1028.0244658164952,40.96731720188063,188.0082169816241,35.96731720188063,1038.0244658164952,286.00821698162406,2511,1.136038186157518
2022-05-24T00:00:00.000+0000,1337,14,1032.8620532246725,83.78610829743866,220.3518384778889,144.78610829743866,950.8620532246725,137.3518384778889,2330,0.9326851159311892
2022-05-25T00:00:00.000+0000,874,-154,1040.1471743548127,-186.21154765599704,20.064373301184308,-143.21154765599704,1065.1471743548127,-14.935626698815692,1836,0.8615560640732265
2022-05-26T00:00:00.000+0000,849,157,1046.4316971913465,-184.1162229901513,-13.315474201195254,-115.1162229901513,980.4316971913465,46.68452579880474,2152,1.259128386336867
2022-05-27T00:00:00.000+0000,781,51,1056.109089554726,-36.443023489501115,-238.66606606522495,-123.44302348950112,1058.109089554726,-305.666066065225,1763,0.8706786171574904
2022-05-28T00:00:00.000+0000,882,-130,1074.760820142534,59.33633589269175,-252.0971560352257,32.33633589269175,1031.760820142534,-278.0971560352257,1739,0.7437641723356009
2022-05-29T00:00:00.000+0000,1332,-151,1100.1928413957735,205.23354343506549,26.57361516916096,274.2335434350655,1170.1928413957735,110.57361516916096,2487,1.054054054054054
2022-05-30T00:00:00.000+0000,1289,-190,1124.9525904843808,-64.44599379703914,228.4934033126583,-100.44599379703914,1143.9525904843808,135.4934033126583,2072,0.7672614429790535
2022-05-31T00:00:00.000+0000,1274,45,1139.2432766871377,-105.32465203470792,240.08137534757026,-84.32465203470792,1212.2432766871377,255.08137534757026,2511,1.120879120879121
2022-06-01T00:00:00.000+0000,1301,-103,1140.9017292872416,106.01366332256816,54.08460739019021,67.01366332256816,1146.9017292872416,48.08460739019021,2242,0.8908531898539584
2022-06-02T00:00:00.000+0000,1317,-109,1138.6229236135714,194.22151371806808,-15.844437331639416,286.2215137180681,1129.6229236135714,-80.84443733163941,2309,0.9309035687167806
2022-06-03T00:00:00.000+0000,909,143,1139.3858690406676,27.218178532057664,-257.60404757272516,-70.78182146794234,1211.3858690406676,-323.60404757272516,2043,1.056105610561056
2022-06-04T00:00:00.000+0000,720,183,1141.4770097921248,-116.6445731932929,-304.8324365988318,-132.6445731932929,1106.4770097921248,-223.8324365988318,2016,1.2958333333333334
2022-06-05T00:00:00.000+0000,905,-103,1139.2947691083305,-249.8653367558244,15.570567647493908,-311.8653367558244,1137.2947691083305,65.5705676474939,1871,0.8707182320441988
2022-06-06T00:00:00.000+0000,1400,130,1128.2875236332598,5.497672374501008,266.2148039922393,74.49767237450101,1033.2875236332598,268.2148039922393,2589,1.0757142857142856
2022-06-07T00:00:00.000+0000,1512,-30,1113.5151492582095,203.24469211208543,195.24015862970506,195.24469211208543,1088.5151492582095,293.2401586297051,2630,1.0231481481481481
2022-06-08T00:00:00.000+0000,1351,12,1103.460130483614,123.6625793770229,123.87729013936304,116.6625793770229,1060.460130483614,119.87729013936304,2392,0.9689119170984456
2022-06-09T00:00:00.000+0000,1064,55,1094.003759596331,-29.231016758878468,-0.7727428374525694,61.76898324112153,1054.003759596331,-38.77274283745257,2215,1.0639097744360901
2022-06-10T00:00:00.000+0000,780,60,1073.9261309920466,-32.786403604653515,-261.1397273873932,31.213596395346485,1019.9261309920466,-183.13972738739318,2011,1.1897435897435897
2022-06-11T00:00:00.000+0000,710,100,1041.4293510920882,27.53895633985394,-358.96830743194215,-62.46104366014606,1117.4293510920882,-305.96830743194215,1932,1.195774647887324
2022-06-12T00:00:00.000+0000,1047,63,1004.1260076793269,22.361070872784694,20.512921447888434,29.361070872784694,963.1260076793269,96.51292144788843,2235,1.1002865329512894
2022-06-13T00:00:00.000+0000,1361,71,974.2449756099593,116.20698838602902,270.54803600401175,24.206988386029025,899.2449756099593,223.54803600401175,2301,0.8949301983835415
2022-06-14T00:00:00.000+0000,998,160,958.5469919888603,-118.77938665033787,158.23239466147757,-30.77938665033787,957.5469919888603,102.23239466147757,2272,1.1913827655310623
2022-06-15T00:00:00.000+0000,869,-19,954.3402502009444,-283.6428146604742,198.30256445952975,-223.6428146604742,921.3402502009444,246.30256445952975,2008,1.0644418872266974
2022-06-16T00:00:00.000+0000,899,-155,959.4356366286521,-30.75808314850201,-29.677553480150138,-40.75808314850201,1057.435636628652,12.322446519849862,1957,0.9721913236929921
2022-06-17T00:00:00.000+0000,722,-198,980.1656011901522,0.6340857321766862,-258.7996869223289,-28.365914267823314,953.1656011901522,-249.79968692232887,1560,0.6606648199445984
2022-06-18T00:00:00.000+0000,623,-62,1017.0616340997786,-23.45856789905008,-370.6030662007285,-35.45856789905008,1004.0616340997786,-340.6030662007285,1649,0.9085072231139647
2022-06-19T00:00:00.000+0000,1126,34,1064.770157350539,-18.468592756773887,79.69843540623494,-66.46859275677389,1001.770157350539,117.69843540623494,2170,0.9653641207815276
2022-06-20T00:00:00.000+0000,1352,-28,1115.982882165457,-11.662362544996768,247.67948037953968,28.337637455003232,1082.982882165457,294.67948037953965,2461,1.0192307692307692
2022-06-21T00:00:00.000+0000,1215,-88,1162.2016856921716,-79.79555893313636,132.59387324096468,-85.79555893313636,1187.2016856921716,101.59387324096468,2198,0.9176954732510288
2022-06-22T00:00:00.000+0000,1694,63,1196.8674832597922,298.10024610177925,199.03227063842854,208.10024610177925,1108.8674832597922,150.03227063842854,2613,0.9031877213695395
2022-06-23T00:00:00.000+0000,1189,130,1221.843602960371,25.045788711424393,-57.88939167179543,85.0457887114244,1220.843602960371,-47.88939167179543,2471,1.167367535744323
2022-06-24T00:00:00.000+0000,988,-56,1234.584901396086,1.1695628372231113,-247.7544642333091,-89.83043716277689,1154.584901396086,-181.7544642333091,1910,0.8370445344129555
2022-06-25T00:00:00.000+0000,872,-81,1231.9588017232413,-4.280652856311008,-355.67814886693037,-62.28065285631101,1193.9588017232413,-396.67814886693037,1737,0.75
2022-06-26T00:00:00.000+0000,1507,100,1215.4925164235888,182.39163332967382,109.11585024673744,112.39163332967382,1171.4925164235888,132.11585024673744,2599,1.0059721300597213
2022-06-27T00:00:00.000+0000,1321,58,1188.4207047242744,-75.6225535438241,208.2018488195497,-172.6225535438241,1209.4207047242744,226.2018488195497,2404,1
2022-06-28T00:00:00.000+0000,1342,-187,1155.4219765571722,66.88613693319348,119.6918865096342,49.886136933193484,1138.4219765571722,165.6918865096342,2250,0.8695976154992549
2022-06-29T00:00:00.000+0000,1297,-164,1124.5948750325208,-40.458735498550595,212.86386046602988,-42.458735498550595,1177.5948750325208,246.86386046602988,2301,0.9390902081727063
2022-06-30T00:00:00.000+0000,971,29,1095.9855695363628,-80.17483979420854,-44.810729742154294,-70.17483979420854,1096.9855695363628,-92.8107297421543,2046,0.9917610710607621
2022-07-01T00:00:00.000+0000,853,35,1068.8289474492733,20.52140152510333,-236.3503489743767,-22.47859847489667,1105.8289474492733,-221.3503489743767,1980,1.0515826494724503
2022-07-02T00:00:00.000+0000,678,-8,1046.6478886977775,-37.66507515079843,-330.9828135469791,43.33492484920157,1114.6478886977775,-369.9828135469791,1863,1.1504424778761062
2022-07-03T00:00:00.000+0000,1037,21,1031.5846253850525,-88.72568711935514,94.14106173430262,-184.72568711935514,1117.5846253850525,97.14106173430262,2134,1.013500482160077
2022-07-04T00:00:00.000+0000,1221,91,1022.9187417691844,30.155415381186913,167.9258428496286,58.15541538118691,994.9187417691844,145.9258428496286,2373,1.0565110565110565
2022-07-05T00:00:00.000+0000,1215,80,1020.8643148642163,62.52514962643863,131.61053550934514,146.52514962643863,982.8643148642163,187.61053550934514,2480,1.1497942386831275
2022-07-06T00:00:00.000+0000,1110,40,1022.7438764716045,-96.11969449750518,183.37581802590068,-196.11969449750518,1054.7438764716044,188.37581802590068,2170,0.9792792792792793
2022-07-07T00:00:00.000+0000,1040,88,1024.4158435928662,29.237048398872048,-13.652891991738215,59.23704839887205,979.4158435928662,7.347108008261785,2217,1.0903846153846153
2022-07-08T00:00:00.000+0000,764,-98,1027.223304742788,-52.207308450724554,-211.01599629206348,12.792691549275446,1114.223304742788,-120.01599629206348,1992,1.1897905759162302
2022-07-09T00:00:00.000+0000,795,49,1030.3653310888162,68.81509298498054,-304.18042407379676,114.81509298498054,1017.3653310888162,-300.18042407379676,1964,1.1081761006289308
2022-07-10T00:00:00.000+0000,1079,-196,1033.608912358204,-7.3610303359714635,52.7521179777675,-22.361030335971464,1051.608912358204,86.7521179777675,2003,0.8526413345690455
2022-07-11T00:00:00.000+0000,1247,-28,1037.1366879341015,61.13470622865884,148.72860583723966,102.13470622865884,964.1366879341015,241.72860583723966,2363,1.0264635124298316
2022-07-12T00:00:00.000+0000,1038,-46,1038.7524288118661,-141.11265080713133,140.36022199526516,-190.11265080713133,1035.7524288118661,45.360221995265164,1928,0.8140655105973025
2022-07-13T00:00:00.000+0000,1268,78,1036.1811911806453,98.37355779571567,133.44525102363906,126.37355779571567,1079.1811911806453,96.44525102363906,2463,1.088328075709779
2022-07-14T00:00:00.000+0000,1061,-112,1034.7354492118134,6.117392182164849,20.147158606021687,-26.88260781783515,1117.7354492118134,20.147158606021687,2082,0.9415645617342129
2022-07-15T00:00:00.000+0000,868,69,1036.6967954082336,20.998064609682842,-189.69486001791645,109.99806460968284,1114.6967954082336,-169.69486001791645,2207,1.294930875576037
2022-07-16T00:00:00.000+0000,722,141,1044.757594194494,-37.84608720376082,-284.91150699073313,20.153912796239183,1139.757594194494,-217.91150699073313,2166,1.5
2022-07-17T00:00:00.000+0000,1064,115,1057.773964097482,-42.73273008087904,48.9587659833971,40.26726991912096,1144.773964097482,110.9587659833971,2494,1.3261278195488722
2022-07-18T00:00:00.000+0000,1072,-154,1073.3468154819527,-149.50372274018184,148.15690725822913,-184.50372274018184,1125.3468154819527,87.15690725822913,1957,0.8152985074626866
2022-07-19T00:00:00.000+0000,1317,114,1089.5182805011586,108.67430313229966,118.80741636654167,100.67430313229966,1023.5182805011586,181.80741636654167,2503,1.0782080485952923
2022-07-20T00:00:00.000+0000,1152,-190,1109.5107243365674,-68.69429087888489,111.18356654231759,-75.69429087888489,1108.5107243365674,45.18356654231759,1971,0.7708333333333335
2022-07-21T00:00:00.000+0000,1224,130,1132.202099663877,77.77470908617215,14.023191249950807,-3.2252909138278483,1124.202099663877,-46.976808750049194,2287,0.9836601307189542
2022-07-22T00:00:00.000+0000,1015,188,1155.6832544190197,20.11023863063656,-160.79349304965626,-14.889761369363441,1127.6832544190197,-239.79349304965626,2144,1.0453201970443349
2022-07-23T00:00:00.000+0000,918,-123,1175.450030415081,23.77773117823881,-281.22776159332,28.77773117823881,1129.450030415081,-226.22776159332,1892,0.8812636165577341
2022-07-24T00:00:00.000+0000,1235,-105,1187.5867513302044,-27.84521754283537,75.25846621263096,-7.845217542835371,1093.5867513302044,168.25846621263096,2232,0.9303643724696357
2022-07-25T00:00:00.000+0000,1410,67,1192.4609082234674,62.30923477695433,155.2298569995783,100.30923477695433,1165.4609082234674,234.2298569995783,2650,1.1113475177304966
2022-07-26T00:00:00.000+0000,1304,-99,1195.8038573810165,-11.129331331300591,119.32547395028415,-106.12933133130059,1171.8038573810165,20.32547395028415,2070,0.7569018404907977
2022-07-27T00:00:00.000+0000,1333,103,1197.8254364004197,65.1341786146404,70.04038498493986,27.134178614640405,1116.8254364004197,113.04038498493986,2443,1.0202550637659416
2022-07-28T00:00:00.000+0000,1147,-39,1197.8530466668378,-28.256588798687062,-22.59645786815084,-118.25658879868706,1173.8530466668378,-103.59645786815084,1996,0.7959895379250217
2022-07-29T00:00:00.000+0000,1008,79,1193.9319622535454,-50.8354291580622,-135.09653309548312,-18.835429158062198,1278.9319622535454,-155.09653309548312,2267,1.1746031746031746
2022-07-30T00:00:00.000+0000,875,34,1187.8871154249896,-45.18752477824046,-267.6995906467492,-25.18752477824046,1172.8871154249896,-359.6995906467492,1905,0.9394285714285714
2022-07-31T00:00:00.000+0000,1393,-179,1184.8693758182817,112.56232729211888,95.56829688959934,95.56232729211888,1190.8693758182817,141.56829688959934,2332,0.8966259870782484
2022-08-01T00:00:00.000+0000,1363,-160,1187.5036088165564,11.136024504386114,164.36036667905742,105.13602450438611,1285.5036088165564,128.36036667905742,2442,0.9970652971386648
2022-08-02T00:00:00.000+0000,1248,15,1193.240760932394,-51.063603772364786,105.82284283997058,-96.06360377236479,1219.240760932394,12.822842839970576,2234,0.9222756410256411
2022-08-03T00:00:00.000+0000,1159,-133,1202.0418397538742,-113.82368396186325,70.78184420798894,-123.82368396186325,1243.0418397538742,70.78184420798894,2140,0.911993097497843
2022-08-04T00:00:00.000+0000,1136,113,1211.5039265706591,-30.805795060682613,-44.69813150997648,-7.8057950606826125,1264.5039265706591,36.30186849002352,2489,1.2376760563380282
2022-08-05T00:00:00.000+0000,1191,-160,1218.4787977108776,98.11580186164588,-125.59459957252345,20.115801861645878,1255.4787977108776,-81.59459957252345,2117,0.8681780016792612
2022-08-06T00:00:00.000+0000,1019,-47,1220.907788757807,56.58282476484737,-258.4906135226544,100.58282476484737,1121.907788757807,-333.4906135226544,1925,0.8263002944062807
2022-08-07T00:00:00.000+0000,1247,-168,1219.0285465130419,-91.74460021706409,119.7160537040223,-151.7446002170641,1124.0285465130419,104.7160537040223,1992,0.7289494787489977
